Frame#,Time,C7,,,T10,,,CLAV,,,STRN,,,LSHO,,,LELB,,,LWRA,,,LWRB,,,LFIN,,,RSHO,,,RELB,,,RWRA,,,RWRB,,,RFIN,,,LASI,,,RASI,,,LPSI,,,RPSI,,,LTHI,,,LKNE,,,LTIB,,,LANK,,,LHEE,,,LTOE,,,RTHI,,,RKNE,,,RTIB,,,RANK,,,RHEE,,,RTOE,,,RPINKY,,,LPINKY,,,INRKNE,,,INLKNE,,
,,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,4.24,0.17169,-0.07811,1.46124,0.17759,-0.10047,1.21204,0.18255,0.07128,1.36634,0.18972,0.10984,1.21579,-0.0052,-0.00063,1.41957,-0.06604,-0.0646,1.10869,-0.04051,-0.08824,0.85088,-0.07835,-0.13892,0.87326,-0.08213,-0.14032,0.78907,0.3491,-0.01574,1.43692,0.44621,0.06964,1.13284,0.36165,0.26047,0.99122,0.41113,0.23752,0.96239,0.39681,0.30055,0.93122,0.07494,0.10781,0.95109,0.339,0.07373,0.94324,0.13602,-0.06343,1.04684,0.22207,-0.0714,1.04551,0.0239,0.13602,0.66212,0.05109,0.18286,0.47953,0.04276,0.20438,0.27616,0.08453,0.25423,0.07466,0.12041,0.19699,0.08193,0.15069,0.4007,0.04583,0.35,0.01095,0.63738,0.33208,-0.00621,0.44904,0.33931,-0.12375,0.31257,0.29695,-0.26394,0.13035,0.25819,-0.29603,0.17608,0.24851,-0.15286,0.03499,0.31474,-0.19754,0.03688,0.06754,0.36256,0.02511,0.22389,-0.00216,0.44821,0.1574,0.1686,0.46853
426,4.25,0.17004,-0.07003,1.46271,0.1762,-0.09255,1.21361,0.18093,0.07939,1.36791,0.18802,0.11789,1.21733,-0.00678,0.00755,1.42119,-0.06789,-0.0525,1.10937,-0.04186,-0.06951,0.85105,-0.07954,-0.12101,0.87205,-0.08354,-0.11995,0.78799,0.34744,-0.0073,1.43855,0.44347,0.07353,1.13243,0.36184,0.25958,0.98245,0.4114,0.23483,0.9551,0.39753,0.29637,0.92053,0.07269,0.11518,0.95267,0.33668,0.08195,0.94468,0.1346,-0.0556,1.04853,0.22059,-0.0635,1.04709,0.02235,0.14264,0.66316,0.05008,0.18874,0.48026,0.04227,0.20782,0.27649,0.08467,0.25468,0.07455,0.12033,0.19729,0.08237,0.15135,0.40097,0.04444,0.34903,0.02302,0.63824,0.33215,0.00801,0.45028,0.33851,-0.11253,0.31662,0.29594,-0.25656,0.13735,0.25643,-0.2868,0.18433,0.24788,-0.15163,0.03548,0.31351,-0.19538,0.03961,0.06709,0.36268,0.02503,0.22391,0.01372,0.44831,0.15624,0.17463,0.46968
427,4.26,0.16846,-0.06204,1.46418,0.17477,-0.08482,1.2152,0.17933,0.08735,1.36945,0.18629,0.12575,1.21883,-0.00831,0.01561,1.42288,-0.06979,-0.04037,1.11015,-0.04312,-0.05026,0.85145,-0.08065,-0.10252,0.87094,-0.08491,-0.09877,0.78709,0.34582,0.00102,1.44012,0.44081,0.07734,1.13212,0.36219,0.25809,0.97382,0.41189,0.23167,0.9481,0.39838,0.29151,0.9101,0.0705,0.12239,0.9541,0.33438,0.08989,0.94626,0.13307,-0.04794,1.0502,0.219,-0.05582,1.04869,0.02099,0.14873,0.66399,0.04913,0.19412,0.48084,0.04185,0.2109,0.27676,0.08483,0.25499,0.07447,0.12033,0.19749,0.08275,0.15199,0.40121,0.04338,0.3482,0.03498,0.63931,0.33231,0.0224,0.45178,0.33773,-0.10089,0.32088,0.2947,-0.24849,0.14454,0.25435,-0.27678,0.19262,0.24734,-0.14969,0.03637,0.31226,-0.19275,0.04288,0.06675,0.36276,0.02507,0.22409,0.02997,0.44859,0.15518,0.18007,0.47061
428,4.27,0.16692,-0.05416,1.46562,0.17327,-0.07727,1.21679,0.17776,0.09514,1.37094,0.18455,0.13342,1.22027,-0.00981,0.02355,1.42459,-0.07172,-0.02821,1.111,-0.04427,-0.03056,0.85209,-0.0817,-0.08352,0.86992,-0.08623,-0.07685,0.78641,0.34424,0.00919,1.44159,0.43825,0.0811,1.13187,0.36269,0.25604,0.96539,0.41258,0.2281,0.94143,0.39935,0.28604,0.90002,0.06842,0.12943,0.95539,0.33213,0.09754,0.94793,0.13144,-0.04045,1.0518,0.21733,-0.04836,1.05027,0.01981,0.15435,0.6646,0.04823,0.199,0.48128,0.0415,0.21363,0.27694,0.08502,0.25521,0.07441,0.1204,0.19767,0.08308,0.1526,0.40143,0.04255,0.34747,0.04674,0.64055,0.3325,0.03685,0.45351,0.33695,-0.08891,0.32528,0.29322,-0.23983,0.15185,0.25196,-0.26606,0.20085,0.24701,-0.14682,0.03777,0.31102,-0.18954,0.04675,0.06652,0.36282,0.02516,0.22436,0.04642,0.44908,0.15421,0.18497,0.47134
429,4.28,0.16543,-0.04641,1.46703,0.17169,-0.06988,1.21834,0.17621,0.10277,1.37237,0.18279,0.1409,1.22163,-0.01128,0.03136,1.42629,-0.07369,-0.016,1.11187,-0.04533,-0.01046,0.85299,-0.08267,-0.06403,0.86903,-0.08748,-0.05426,0.78599,0.34271,0.01719,1.44293,0.43579,0.08482,1.13166,0.36336,0.25345,0.95722,0.41347,0.22416,0.93513,0.40046,0.28007,0.89039,0.06644,0.13632,0.95651,0.32998,0.10492,0.94964,0.12974,-0.03315,1.05333,0.2156,-0.04111,1.05179,0.0188,0.15955,0.66504,0.04738,0.20343,0.48159,0.04123,0.21601,0.27705,0.08522,0.25538,0.07435,0.12054,0.19783,0.08336,0.15317,0.40167,0.04189,0.34683,0.05826,0.64194,0.33266,0.05128,0.45544,0.33618,-0.07666,0.32976,0.2915,-0.23066,0.15921,0.24927,-0.25478,0.20891,0.24702,-0.1428,0.03974,0.30984,-0.18563,0.05128,0.06636,0.36287,0.02526,0.22465,0.06289,0.44983,0.15335,0.18938,0.4719
430,4.29,0.16397,-0.03882,1.46843,0.17003,-0.06265,1.21985,0.17466,0.11023,1.37372,0.18103,0.14819,1.2229,-0.01273,0.03902,1.42795,-0.07568,-0.00374,1.11275,-0.0463,0.01002,0.85417,-0.08359,-0.0441,0.86829,-0.08867,-0.03106,0.78588,0.34123,0.025,1.44412,0.43344,0.08849,1.13146,0.36417,0.25037,0.94937,0.41453,0.21991,0.92923,0.40174,0.27365,0.8813,0.06458,0.14303,0.95749,0.32796,0.11204,0.95135,0.12801,-0.02605,1.05478,0.21387,-0.03407,1.05325,0.01793,0.16444,0.66538,0.04658,0.20746,0.48179,0.04103,0.21806,0.27709,0.08545,0.25552,0.07429,0.1207,0.19799,0.08363,0.15368,0.40191,0.04136,0.34626,0.06951,0.64345,0.33277,0.06561,0.45755,0.3354,-0.06424,0.33426,0.28954,-0.22105,0.16655,0.2463,-0.24305,0.21667,0.24753,-0.13747,0.04232,0.30879,-0.18088,0.05643,0.06626,0.36291,0.02535,0.2249,0.07923,0.45087,0.15258,0.19337,0.47233
431,4.3,0.16252,-0.0314,1.46981,0.16829,-0.05558,1.22131,0.17313,0.11752,1.375,0.17928,0.15529,1.2241,-0.01417,0.04652,1.42955,-0.07768,0.0086,1.11362,-0.04723,0.03087,0.85568,-0.08446,-0.02377,0.86774,-0.0898,-0.00733,0.78613,0.33981,0.03259,1.44517,0.43121,0.09208,1.13128,0.36513,0.24684,0.9419,0.41574,0.21538,0.92377,0.40322,0.26689,0.87285,0.06283,0.14956,0.95835,0.3261,0.11891,0.953,0.1263,-0.01915,1.05614,0.21216,-0.02723,1.05462,0.01715,0.16909,0.66566,0.04585,0.21114,0.48191,0.04087,0.21984,0.27708,0.08568,0.25565,0.07424,0.12087,0.19814,0.08387,0.15414,0.40214,0.04091,0.34572,0.08051,0.64506,0.33279,0.07977,0.45981,0.33457,-0.05172,0.33872,0.28737,-0.21102,0.17375,0.24307,-0.23096,0.22399,0.24863,-0.13071,0.04547,0.30798,-0.17512,0.06214,0.0662,0.36296,0.0254,0.22508,0.09529,0.45221,0.1519,0.197,0.47266
432,4.31,0.16109,-0.02418,1.47119,0.1665,-0.04866,1.22271,0.17163,0.12465,1.37621,0.17757,0.16222,1.22522,-0.0156,0.05387,1.43108,-0.07968,0.021,1.1145,-0.04814,0.05204,0.85756,-0.08529,-0.00307,0.86744,-0.09088,0.01687,0.7868,0.33843,0.03995,1.44611,0.42908,0.09555,1.13111,0.36621,0.2429,0.93485,0.41707,0.21065,0.91878,0.40491,0.25986,0.86512,0.0612,0.15589,0.95912,0.32443,0.12556,0.95459,0.12464,-0.01246,1.05742,0.21052,-0.02058,1.05592,0.01644,0.17355,0.66594,0.04517,0.21451,0.48198,0.04074,0.2214,0.27705,0.08593,0.25579,0.07418,0.12102,0.19827,0.08411,0.15453,0.40236,0.04053,0.34522,0.09128,0.64678,0.33272,0.09371,0.4622,0.33365,-0.03916,0.34309,0.28503,-0.20059,0.18067,0.2396,-0.21856,0.23071,0.25039,-0.12249,0.0491,0.30751,-0.16822,0.06823,0.06616,0.363,0.02544,0.2252,0.11097,0.45383,0.15129,0.20031,0.47291
433,4.32,0.15966,-0.01717,1.47257,0.16469,-0.0419,1.22407,0.17016,0.1316,1.37735,0.17589,0.16896,1.22629,-0.01701,0.06106,1.43254,-0.08168,0.03346,1.11538,-0.04902,0.07348,0.85987,-0.08609,0.01794,0.86743,-0.09191,0.04143,0.78796,0.33711,0.04707,1.44695,0.42706,0.09885,1.13097,0.3674,0.2386,0.92828,0.41851,0.20574,0.91431,0.40682,0.25264,0.85817,0.05967,0.162,0.95984,0.3229,0.13202,0.9561,0.12307,-0.00599,1.05865,0.20897,-0.01411,1.05717,0.01579,0.17785,0.66624,0.04456,0.21763,0.48201,0.04062,0.22283,0.27702,0.08616,0.25592,0.07413,0.12114,0.1984,0.08433,0.15486,0.40255,0.04021,0.34475,0.10185,0.6486,0.33256,0.10738,0.4647,0.33258,-0.02662,0.34731,0.28258,-0.18972,0.18712,0.23596,-0.20588,0.23667,0.25275,-0.11281,0.05305,0.30741,-0.16008,0.07449,0.06614,0.36304,0.02545,0.22527,0.12619,0.45572,0.15074,0.20335,0.47313
434,4.33,0.15824,-0.01037,1.47397,0.16289,-0.03528,1.22539,0.16874,0.13839,1.37845,0.17428,0.17552,1.22731,-0.01839,0.0681,1.43392,-0.08365,0.04597,1.11629,-0.04986,0.09509,0.86263,-0.08685,0.03922,0.86776,-0.09288,0.06629,0.78967,0.33585,0.05394,1.44773,0.42516,0.10191,1.13086,0.3687,0.23401,0.92224,0.42002,0.20072,0.9104,0.40894,0.24531,0.85205,0.05824,0.1679,0.96053,0.3215,0.13832,0.95756,0.1216,0.00026,1.05983,0.20753,-0.00782,1.05839,0.01517,0.18201,0.66655,0.044,0.22051,0.48203,0.04049,0.22417,0.277,0.08638,0.25605,0.07408,0.12123,0.19852,0.08454,0.15512,0.40271,0.03995,0.34432,0.11223,0.65051,0.33233,0.12073,0.4673,0.33136,-0.01414,0.35133,0.28012,-0.17839,0.19293,0.23227,-0.19295,0.24172,0.2555,-0.10176,0.05714,0.30769,-0.1506,0.08064,0.06612,0.36307,0.02545,0.2253,0.14091,0.45782,0.15023,0.20617,0.47331
435,4.34,0.15682,-0.00375,1.47536,0.16112,-0.02882,1.22669,0.16739,0.14501,1.37952,0.17273,0.18189,1.2283,-0.01974,0.075,1.43524,-0.08561,0.05848,1.11726,-0.05066,0.11682,0.86587,-0.08759,0.06068,0.86848,-0.09378,0.09133,0.79195,0.33463,0.06056,1.44848,0.4234,0.10466,1.13081,0.37009,0.22921,0.9168,0.42158,0.19564,0.90707,0.41123,0.23796,0.84679,0.0569,0.17358,0.96121,0.32018,0.14449,0.95899,0.12025,0.00631,1.06098,0.20619,-0.00169,1.05961,0.01457,0.18603,0.66688,0.04349,0.22319,0.48204,0.04034,0.22547,0.27699,0.08657,0.25616,0.07404,0.1213,0.19864,0.08473,0.15532,0.40284,0.03973,0.34392,0.12245,0.65251,0.33205,0.13374,0.46997,0.33,-0.00174,0.35508,0.27773,-0.16655,0.19791,0.22868,-0.17976,0.24576,0.25836,-0.08944,0.06114,0.30822,-0.13976,0.08641,0.06611,0.3631,0.02544,0.22529,0.15508,0.46012,0.14976,0.20879,0.47349
436,4.35,0.15541,0.00269,1.47673,0.15942,-0.0225,1.22796,0.1661,0.15145,1.38056,0.17124,0.1881,1.22927,-0.02105,0.08176,1.43652,-0.08753,0.07098,1.11831,-0.05142,0.13858,0.86962,-0.0883,0.08227,0.86964,-0.0946,0.11645,0.79486,0.33346,0.06692,1.44924,0.42177,0.10706,1.13086,0.37158,0.22431,0.91201,0.42317,0.19054,0.90435,0.41368,0.23067,0.84237,0.05563,0.17907,0.9619,0.31892,0.15053,0.9604,0.11901,0.01216,1.06213,0.20497,0.00427,1.06084,0.01401,0.18991,0.66723,0.04303,0.22568,0.48205,0.04019,0.22672,0.27701,0.08672,0.25625,0.074,0.12134,0.19876,0.08492,0.15547,0.40295,0.03956,0.34356,0.13249,0.6546,0.33172,0.14641,0.47268,0.32856,0.01059,0.35852,0.27552,-0.15416,0.2019,0.22536,-0.16637,0.24876,0.261,-0.07598,0.06484,0.30886,-0.12757,0.09148,0.06609,0.36312,0.02543,0.22523,0.16864,0.46258,0.14932,0.21125,0.47365
437,4.36,0.15401,0.00899,1.47807,0.15779,-0.01633,1.22921,0.16488,0.15774,1.38159,0.16983,0.19413,1.23023,-0.0223,0.08838,1.43775,-0.08943,0.08343,1.11947,-0.05214,0.16028,0.87389,-0.08896,0.1039,0.87128,-0.09536,0.14154,0.79841,0.33233,0.07304,1.45004,0.42032,0.10907,1.13102,0.37315,0.21942,0.90792,0.42477,0.18547,0.90223,0.41622,0.2235,0.83878,0.05442,0.18437,0.96259,0.31769,0.15646,0.96183,0.11787,0.01783,1.06327,0.20384,0.01008,1.06209,0.01347,0.19364,0.66758,0.0426,0.22799,0.48206,0.04003,0.2279,0.27703,0.08683,0.2563,0.07397,0.12137,0.19888,0.08509,0.15557,0.40304,0.03943,0.34324,0.14238,0.65676,0.33136,0.15873,0.47538,0.32713,0.02286,0.36157,0.27359,-0.14122,0.2048,0.2225,-0.1528,0.25071,0.26312,-0.06146,0.06807,0.30941,-0.11409,0.09562,0.06607,0.36313,0.02541,0.22506,0.18156,0.46518,0.14892,0.21354,0.47381
438,4.37,0.15262,0.01515,1.47935,0.15626,-0.0103,1.23044,0.16374,0.16386,1.3826,0.16849,0.20001,1.23118,-0.02351,0.09489,1.43895,-0.09129,0.0958,1.12074,-0.05279,0.1818,0.87865,-0.08959,0.12549,0.87341,-0.09603,0.1665,0.8026,0.33124,0.07892,1.45088,0.41905,0.11065,1.13131,0.37479,0.21464,0.90455,0.42634,0.18046,0.90066,0.41882,0.21653,0.83597,0.05326,0.1895,0.96327,0.31648,0.16227,0.96328,0.11683,0.02333,1.06441,0.20279,0.01574,1.06338,0.01298,0.19722,0.66792,0.04221,0.23014,0.48206,0.03988,0.22898,0.27706,0.08691,0.25632,0.07393,0.1214,0.19899,0.08525,0.15565,0.40311,0.03933,0.34292,0.15208,0.65896,0.33098,0.17069,0.47804,0.32579,0.0351,0.36418,0.27199,-0.12773,0.20654,0.22022,-0.13911,0.25165,0.26448,-0.04598,0.07071,0.30971,-0.09942,0.09863,0.06605,0.36313,0.02539,0.22479,0.19384,0.46789,0.14855,0.21568,0.47396
439,4.38,0.15125,0.02119,1.48058,0.15482,-0.00443,1.23163,0.16267,0.16982,1.38359,0.16722,0.20573,1.23211,-0.02467,0.10128,1.44012,-0.09312,0.10807,1.12215,-0.05335,0.20306,0.88386,-0.09017,0.14695,0.87603,-0.09663,0.19124,0.80742,0.33017,0.08458,1.45177,0.418,0.11182,1.13175,0.3765,0.21006,0.90189,0.42789,0.17557,0.8996,0.42142,0.20982,0.83386,0.05215,0.19447,0.96393,0.3153,0.16796,0.96474,0.11586,0.02868,1.06554,0.20182,0.02125,1.06469,0.01254,0.20063,0.66825,0.04185,0.23214,0.48205,0.03974,0.22996,0.27709,0.08698,0.25633,0.0739,0.12144,0.1991,0.0854,0.15571,0.40317,0.03925,0.34261,0.16157,0.66117,0.33058,0.18228,0.48062,0.32462,0.04733,0.36628,0.27074,-0.11373,0.20712,0.2186,-0.12532,0.25162,0.26497,-0.02959,0.07267,0.30966,-0.08362,0.10041,0.06602,0.36313,0.02538,0.22441,0.2055,0.47067,0.14821,0.21768,0.47412
440,4.39,0.14988,0.02712,1.48173,0.15347,0.00129,1.23279,0.16166,0.17564,1.38457,0.16602,0.21132,1.23302,-0.02577,0.10757,1.44127,-0.09491,0.12021,1.12368,-0.05382,0.22396,0.88949,-0.09071,0.16821,0.87914,-0.09715,0.21564,0.81282,0.32912,0.09003,1.45271,0.41717,0.1126,1.13235,0.37826,0.20575,0.8999,0.42938,0.17082,0.89899,0.42397,0.20343,0.83239,0.05107,0.19929,0.96456,0.31413,0.17351,0.96623,0.11496,0.03388,1.06665,0.20092,0.02661,1.06601,0.01214,0.20387,0.66855,0.04152,0.23399,0.48204,0.03962,0.23083,0.27713,0.08706,0.25634,0.07386,0.1215,0.19922,0.08552,0.15576,0.40322,0.03918,0.34229,0.1708,0.66339,0.33015,0.1935,0.48311,0.32367,0.05957,0.36783,0.26985,-0.09923,0.20655,0.21763,-0.11148,0.25066,0.26455,-0.01236,0.07396,0.30922,-0.0668,0.10096,0.06599,0.36313,0.02536,0.22394,0.21659,0.47348,0.14791,0.21953,0.47428
441,4.4,0.14854,0.03294,1.48282,0.1522,0.00684,1.23392,0.16071,0.18131,1.38551,0.16488,0.21676,1.2339,-0.02682,0.11376,1.44239,-0.09667,0.1322,1.12534,-0.05419,0.2444,0.89547,-0.09122,0.18921,0.88272,-0.09761,0.23963,0.81877,0.3281,0.09529,1.4537,0.41657,0.11302,1.13309,0.38008,0.20177,0.89853,0.43082,0.16628,0.89877,0.42643,0.19742,0.83145,0.05003,0.20396,0.96515,0.31298,0.17893,0.96771,0.11411,0.03895,1.06773,0.20009,0.03184,1.06731,0.0118,0.20694,0.66884,0.04121,0.23572,0.48202,0.0395,0.2316,0.27716,0.08714,0.25635,0.07381,0.12159,0.19934,0.08563,0.1558,0.40328,0.03912,0.34194,0.17973,0.66556,0.32969,0.20432,0.48549,0.32295,0.07183,0.3688,0.26929,-0.08426,0.2049,0.21727,-0.09757,0.24882,0.26333,0.00565,0.0746,0.30841,-0.04906,0.10036,0.06597,0.36312,0.02535,0.2234,0.22713,0.47626,0.14762,0.22123,0.47443
442,4.41,0.14721,0.03863,1.48385,0.151,0.01224,1.235,0.15983,0.18684,1.38642,0.1638,0.22208,1.23475,-0.02782,0.11985,1.44348,-0.09837,0.144,1.12711,-0.05449,0.26435,0.90177,-0.09169,0.20989,0.88673,-0.09799,0.26313,0.82521,0.3271,0.10038,1.45471,0.4162,0.11313,1.13398,0.38194,0.19815,0.8977,0.43221,0.16198,0.89888,0.42877,0.19183,0.83098,0.04903,0.20849,0.96568,0.31187,0.18422,0.96919,0.11332,0.04389,1.06878,0.19931,0.03692,1.06859,0.01151,0.20984,0.6691,0.04092,0.23733,0.48199,0.03939,0.23231,0.27718,0.08724,0.25636,0.07378,0.12169,0.19947,0.08573,0.15585,0.40333,0.03907,0.34156,0.18831,0.66769,0.32918,0.21473,0.48776,0.32247,0.08413,0.36916,0.26901,-0.06888,0.20225,0.21744,-0.08359,0.2461,0.26147,0.02437,0.07464,0.30729,-0.03051,0.09872,0.06595,0.36312,0.02534,0.22278,0.23715,0.479,0.14735,0.22278,0.47459
443,4.42,0.14591,0.04421,1.48482,0.14985,0.01749,1.23605,0.15899,0.19224,1.38729,0.16279,0.22727,1.23555,-0.02878,0.12586,1.44453,-0.10001,0.1556,1.12898,-0.05474,0.28376,0.90836,-0.09214,0.23018,0.89114,-0.0983,0.28607,0.83207,0.32612,0.1053,1.45573,0.41605,0.11302,1.13499,0.38385,0.19491,0.89734,0.43357,0.15796,0.89927,0.43097,0.18669,0.83088,0.04808,0.21289,0.96617,0.3108,0.18937,0.97063,0.11257,0.04871,1.06978,0.19859,0.04187,1.06983,0.01127,0.21261,0.66936,0.04066,0.23884,0.48196,0.03928,0.23299,0.2772,0.08734,0.25639,0.07374,0.12181,0.19962,0.0858,0.1559,0.40338,0.03902,0.34112,0.1965,0.66974,0.32862,0.22469,0.4899,0.32218,0.09647,0.3689,0.26895,-0.05312,0.19868,0.21803,-0.06952,0.24255,0.25921,0.04371,0.07419,0.30598,-0.01128,0.09621,0.06593,0.36311,0.02533,0.22211,0.24664,0.48165,0.14711,0.22422,0.47474
444,4.43,0.14465,0.04967,1.48573,0.14873,0.02261,1.23705,0.15822,0.19752,1.38811,0.16185,0.23234,1.2363,-0.02968,0.13176,1.44554,-0.10158,0.167,1.13093,-0.05497,0.30261,0.91519,-0.09254,0.25004,0.8959,-0.09854,0.30837,0.8393,0.32517,0.11008,1.45674,0.41607,0.11273,1.1361,0.38578,0.19207,0.89737,0.43489,0.15427,0.89989,0.43303,0.18205,0.83109,0.04719,0.21715,0.96662,0.30978,0.19438,0.97202,0.11187,0.05339,1.07074,0.19792,0.0467,1.071,0.01109,0.21526,0.66961,0.04042,0.24028,0.48193,0.03917,0.23366,0.27722,0.08743,0.25642,0.07372,0.12195,0.19977,0.08585,0.15596,0.40344,0.03898,0.34063,0.20426,0.6717,0.32798,0.2342,0.49191,0.32205,0.10886,0.36802,0.26906,-0.03703,0.19429,0.21889,-0.05534,0.23818,0.25681,0.06356,0.0733,0.3046,0.0085,0.093,0.06591,0.36311,0.02533,0.22138,0.25559,0.48419,0.14688,0.22555,0.47489
445,4.44,0.14342,0.05501,1.4866,0.14765,0.0276,1.23801,0.15749,0.20268,1.38888,0.16097,0.23729,1.23701,-0.03053,0.13756,1.4465,-0.10305,0.17821,1.13295,-0.05519,0.3209,0.92224,-0.09291,0.2694,0.90096,-0.09872,0.33,0.84681,0.32424,0.11473,1.45773,0.41625,0.11235,1.1373,0.38773,0.18962,0.89774,0.43619,0.15092,0.9007,0.43496,0.17791,0.83155,0.04635,0.2213,0.96702,0.30882,0.19926,0.97334,0.11123,0.05795,1.07164,0.19731,0.0514,1.07212,0.01095,0.21782,0.66985,0.04019,0.24164,0.4819,0.03907,0.23432,0.27723,0.0875,0.25644,0.0737,0.12209,0.19993,0.0859,0.15603,0.4035,0.03894,0.34009,0.21157,0.67356,0.32727,0.24323,0.49378,0.32205,0.12127,0.36655,0.26931,-0.02065,0.1892,0.21992,-0.04101,0.23302,0.25451,0.08382,0.07208,0.3033,0.02869,0.08926,0.06589,0.3631,0.02532,0.22064,0.26395,0.48659,0.14667,0.22683,0.47503
446,4.45,0.14224,0.06025,1.48743,0.1466,0.03247,1.23892,0.15682,0.20772,1.3896,0.16015,0.24213,1.23766,-0.03133,0.14326,1.44742,-0.10441,0.18924,1.13503,-0.05544,0.33865,0.92948,-0.09324,0.28823,0.90628,-0.09884,0.3509,0.85455,0.32334,0.11925,1.45869,0.41655,0.11192,1.13857,0.38967,0.18756,0.89836,0.43747,0.14794,0.90167,0.43677,0.17429,0.83221,0.04559,0.22535,0.9674,0.30794,0.20399,0.97458,0.11063,0.0624,1.07248,0.19674,0.05599,1.07316,0.01086,0.2203,0.6701,0.03999,0.24294,0.48186,0.03898,0.23496,0.27724,0.08758,0.25647,0.07368,0.12224,0.20007,0.08595,0.15611,0.40357,0.03891,0.3395,0.21841,0.6753,0.32648,0.25175,0.49549,0.32211,0.13365,0.36456,0.26965,-0.00403,0.18351,0.22101,-0.02652,0.22713,0.25255,0.10437,0.07059,0.3022,0.04917,0.08517,0.06588,0.3631,0.02532,0.21988,0.27168,0.4888,0.14649,0.22811,0.47517
447,4.46,0.14111,0.06537,1.48821,0.14557,0.03722,1.23979,0.15621,0.21266,1.39026,0.15941,0.24686,1.23826,-0.03208,0.14885,1.44827,-0.10564,0.20011,1.13714,-0.05571,0.35585,0.93687,-0.09352,0.30647,0.9118,-0.0989,0.37105,0.86245,0.32248,0.12367,1.45962,0.41694,0.11151,1.13989,0.39159,0.18587,0.8992,0.43872,0.14533,0.90276,0.43848,0.17119,0.83304,0.0449,0.2293,0.96775,0.30714,0.2086,0.97573,0.11009,0.06673,1.07327,0.19622,0.06047,1.07414,0.01082,0.22273,0.67036,0.03981,0.2442,0.48183,0.0389,0.23559,0.27724,0.08766,0.2565,0.07368,0.12237,0.20018,0.08601,0.15618,0.40364,0.03888,0.33886,0.22479,0.67692,0.32561,0.25972,0.49704,0.3222,0.14593,0.36212,0.2701,0.01277,0.17732,0.22211,-0.01186,0.22057,0.25107,0.12512,0.06891,0.30142,0.06983,0.08087,0.06587,0.3631,0.02532,0.21913,0.27873,0.49081,0.14633,0.22944,0.47528
448,4.47,0.14004,0.07038,1.48895,0.14458,0.04187,1.24062,0.15565,0.2175,1.39088,0.15873,0.25148,1.23882,-0.03277,0.15432,1.44907,-0.10676,0.21079,1.13928,-0.05598,0.37247,0.94437,-0.09375,0.32409,0.91748,-0.09891,0.39042,0.87046,0.32165,0.12797,1.4605,0.4174,0.11115,1.14126,0.39347,0.18455,0.9002,0.43996,0.14311,0.90394,0.44011,0.16861,0.83402,0.04429,0.23318,0.96808,0.30643,0.21309,0.97679,0.1096,0.07097,1.07401,0.19573,0.06484,1.07504,0.01082,0.2251,0.67061,0.03966,0.24542,0.48179,0.03885,0.23619,0.27724,0.08774,0.25654,0.07367,0.12247,0.20025,0.08611,0.15625,0.40372,0.03885,0.33818,0.2307,0.6784,0.32467,0.2671,0.49841,0.32229,0.158,0.35937,0.27064,0.02972,0.17074,0.22319,0.00295,0.21342,0.25013,0.14595,0.06709,0.30103,0.0906,0.07649,0.06587,0.3631,0.02531,0.21835,0.2851,0.49258,0.14617,0.23084,0.47537
449,4.48,0.13903,0.07528,1.48964,0.14364,0.04641,1.2414,0.15514,0.22222,1.39145,0.15812,0.25601,1.23933,-0.03339,0.15967,1.44981,-0.10778,0.22124,1.14142,-0.05621,0.38847,0.95189,-0.09395,0.34105,0.92327,-0.09887,0.409,0.87852,0.32086,0.13218,1.46135,0.41789,0.11088,1.14264,0.3953,0.18359,0.90133,0.44118,0.14128,0.90521,0.44168,0.16654,0.83512,0.04375,0.23699,0.96839,0.30581,0.21748,0.97778,0.10915,0.07512,1.07469,0.19527,0.06911,1.07588,0.01087,0.22743,0.67086,0.03954,0.24661,0.48176,0.03882,0.23676,0.27724,0.08785,0.25658,0.07366,0.12255,0.20027,0.08622,0.15632,0.40379,0.03882,0.33748,0.23614,0.67973,0.32366,0.27387,0.4996,0.32236,0.16973,0.35642,0.27131,0.04678,0.16387,0.22425,0.01791,0.20578,0.24975,0.16677,0.06519,0.30105,0.1114,0.07214,0.06587,0.3631,0.02532,0.21752,0.29079,0.49413,0.14604,0.23228,0.47543
