Frame#,Time,C7,,,T10,,,CLAV,,,STRN,,,LSHO,,,LELB,,,LWRA,,,LWRB,,,LFIN,,,RSHO,,,RELB,,,RWRA,,,RWRB,,,RFIN,,,LASI,,,RASI,,,LPSI,,,RPSI,,,LTHI,,,LKNE,,,LTIB,,,LANK,,,LHEE,,,LTOE,,,RTHI,,,RKNE,,,RTIB,,,RANK,,,RHEE,,,RTOE,,,RPINKY,,,LPINKY,,,INRKNE,,,INLKNE,,
,,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,3.4,0.1801,-0.68015,1.46125,0.18596,-0.72509,1.21427,0.19596,-0.53984,1.35443,0.18932,-0.51411,1.20117,0.01256,-0.60423,1.42362,-0.07003,-0.41717,1.19604,0.02105,-0.18122,1.15752,-0.02724,-0.18646,1.11229,-0.01536,-0.10728,1.12854,0.36076,-0.63042,1.43216,0.44653,-0.75799,1.13705,0.41785,-0.7625,0.88539,0.45881,-0.80633,0.90075,0.45678,-0.8056,0.82626,0.05697,-0.5508,0.94143,0.32197,-0.53518,0.94307,0.15005,-0.70491,1.04368,0.2355,-0.69911,1.03873,0.03652,-0.64939,0.64258,0.06273,-0.70486,0.45667,0.06336,-0.81796,0.28365,0.11408,-0.90738,0.0988,0.14296,-0.95165,0.13189,0.1819,-0.77519,0.04488,0.34949,-0.50559,0.64681,0.31738,-0.43599,0.47437,0.32188,-0.40465,0.29959,0.27331,-0.33142,0.08084,0.22924,-0.38623,0.08577,0.238,-0.17569,0.09027,0.29278,-0.21792,0.05834,0.09092,-0.8184,0.03368,0.21262,-0.43647,0.47432,0.16955,-0.71639,0.45887
342,3.41,0.18243,-0.67012,1.46032,0.18766,-0.71385,1.21304,0.19722,-0.52926,1.354,0.19002,-0.50276,1.20084,0.01417,-0.59484,1.42307,-0.06963,-0.40995,1.19346,0.02134,-0.17446,1.15276,-0.02745,-0.18002,1.10789,-0.01514,-0.10063,1.12352,0.36283,-0.6195,1.4305,0.44785,-0.7418,1.13269,0.41837,-0.7427,0.88117,0.45959,-0.78655,0.89578,0.45759,-0.78449,0.82143,0.05704,-0.53941,0.94028,0.32207,-0.52301,0.94169,0.15088,-0.69286,1.04292,0.23644,-0.68726,1.03801,0.03726,-0.63859,0.64139,0.06294,-0.69433,0.45552,0.06351,-0.81134,0.28503,0.11368,-0.90507,0.10236,0.14262,-0.94854,0.13658,0.18198,-0.77502,0.04465,0.34895,-0.49402,0.6467,0.31725,-0.42499,0.47381,0.32116,-0.39603,0.29831,0.27272,-0.32723,0.07846,0.22885,-0.38212,0.08494,0.23686,-0.17154,0.08172,0.29227,-0.21531,0.05166,0.09134,-0.81814,0.03383,0.21247,-0.4262,0.4738,0.16999,-0.70568,0.45763
343,3.42,0.18479,-0.66003,1.45977,0.18932,-0.70258,1.21219,0.1985,-0.51865,1.35398,0.19072,-0.49137,1.20093,0.01578,-0.5854,1.42292,-0.06915,-0.40301,1.19092,0.02147,-0.16804,1.1473,-0.02781,-0.17412,1.10279,-0.01516,-0.09449,1.1175,0.36491,-0.60846,1.42918,0.44911,-0.72503,1.12857,0.41887,-0.72221,0.87726,0.46038,-0.76602,0.8911,0.45841,-0.76263,0.8169,0.05722,-0.52788,0.93944,0.32224,-0.51093,0.94085,0.15154,-0.68077,1.0425,0.23723,-0.67547,1.03776,0.03802,-0.62718,0.64038,0.06311,-0.68294,0.45452,0.06371,-0.80409,0.28688,0.11333,-0.9022,0.10655,0.14249,-0.94472,0.14199,0.18213,-0.77484,0.04436,0.3487,-0.48284,0.64687,0.31732,-0.41439,0.4736,0.32088,-0.38723,0.29757,0.27238,-0.32289,0.07667,0.22875,-0.37786,0.0847,0.23591,-0.16741,0.07378,0.29218,-0.21262,0.04571,0.09198,-0.81781,0.0341,0.21247,-0.41642,0.47366,0.17046,-0.69408,0.45652
344,3.43,0.18714,-0.64992,1.4596,0.19091,-0.69132,1.21174,0.19978,-0.50802,1.35436,0.19143,-0.47996,1.20143,0.0174,-0.5759,1.4232,-0.06858,-0.3964,1.18846,0.0214,-0.16201,1.14117,-0.02827,-0.16878,1.09699,-0.01545,-0.08891,1.1105,0.367,-0.59733,1.42822,0.4503,-0.70767,1.12476,0.41934,-0.70103,0.87375,0.4612,-0.74473,0.88678,0.45923,-0.74,0.81274,0.05754,-0.51627,0.93895,0.32253,-0.49899,0.94064,0.15203,-0.66874,1.04245,0.23784,-0.66377,1.03798,0.03879,-0.61507,0.63957,0.06318,-0.67057,0.45369,0.06396,-0.79607,0.28924,0.11303,-0.89863,0.11142,0.14261,-0.94002,0.14817,0.18239,-0.77464,0.04404,0.34872,-0.47194,0.64734,0.31753,-0.40406,0.47374,0.32101,-0.37843,0.29726,0.27226,-0.31878,0.07531,0.22887,-0.3738,0.08488,0.2351,-0.16361,0.06649,0.2925,-0.21009,0.04056,0.09285,-0.81738,0.03453,0.21263,-0.40693,0.47398,0.1709,-0.68142,0.45553
345,3.44,0.18946,-0.63982,1.45978,0.19239,-0.68013,1.21167,0.20105,-0.4974,1.35513,0.19214,-0.46858,1.20232,0.019,-0.56636,1.42394,-0.06792,-0.39014,1.18611,0.02114,-0.15642,1.13439,-0.02879,-0.16406,1.0905,-0.01602,-0.08397,1.10252,0.36903,-0.58614,1.42762,0.45142,-0.68974,1.12133,0.41976,-0.67918,0.87068,0.46202,-0.72269,0.8829,0.46002,-0.7166,0.80903,0.05805,-0.50462,0.93883,0.32297,-0.48722,0.94106,0.15238,-0.65684,1.04277,0.23828,-0.65218,1.03864,0.03954,-0.60221,0.63895,0.06309,-0.6571,0.45304,0.06421,-0.78717,0.29213,0.11278,-0.89422,0.11698,0.14295,-0.93429,0.15512,0.18274,-0.77442,0.0437,0.34898,-0.46117,0.64812,0.31784,-0.39391,0.47415,0.32141,-0.36993,0.29724,0.27226,-0.31517,0.07429,0.2291,-0.37017,0.08532,0.23437,-0.16037,0.05998,0.29317,-0.20791,0.0363,0.09392,-0.81684,0.03519,0.21295,-0.39759,0.47472,0.17122,-0.66755,0.45463
346,3.45,0.19173,-0.62974,1.46028,0.19376,-0.66905,1.21197,0.2023,-0.48681,1.35626,0.19284,-0.45726,1.20357,0.0206,-0.55678,1.42511,-0.06717,-0.38426,1.18385,0.02066,-0.1513,1.12702,-0.02937,-0.16002,1.08335,-0.01688,-0.07975,1.09358,0.37099,-0.57494,1.4274,0.45248,-0.67127,1.11834,0.42012,-0.65667,0.86811,0.46285,-0.6999,0.8795,0.46078,-0.69244,0.80581,0.05878,-0.49301,0.9391,0.32359,-0.47563,0.94207,0.15263,-0.64513,1.04344,0.23862,-0.64072,1.03967,0.04025,-0.58858,0.63852,0.06281,-0.64251,0.45258,0.06443,-0.77724,0.29554,0.11253,-0.88884,0.12322,0.14346,-0.92737,0.16284,0.18319,-0.77416,0.04342,0.3494,-0.45046,0.64917,0.31821,-0.38397,0.47476,0.32193,-0.36196,0.29739,0.2723,-0.31215,0.07355,0.22936,-0.36711,0.08591,0.2336,-0.15775,0.05439,0.29405,-0.20613,0.03302,0.09517,-0.81614,0.03613,0.21344,-0.38829,0.47578,0.17135,-0.65233,0.45378
347,3.46,0.19393,-0.61971,1.46108,0.19502,-0.6581,1.21261,0.20351,-0.47627,1.35768,0.19354,-0.44603,1.20514,0.02218,-0.54718,1.42667,-0.06634,-0.37875,1.1817,0.01994,-0.14669,1.11907,-0.03,-0.15675,1.07558,-0.01805,-0.07631,1.08371,0.37284,-0.56378,1.42754,0.45347,-0.65234,1.11583,0.4204,-0.63352,0.86609,0.46367,-0.6764,0.87662,0.46147,-0.66751,0.80313,0.05971,-0.48149,0.93973,0.32438,-0.46424,0.94356,0.15288,-0.63365,1.04443,0.23893,-0.6294,1.04101,0.04087,-0.5742,0.63828,0.06232,-0.62677,0.45229,0.06457,-0.7662,0.29944,0.11225,-0.88239,0.13011,0.14409,-0.91915,0.17124,0.1837,-0.77377,0.0433,0.34992,-0.43983,0.65046,0.3186,-0.37433,0.4755,0.32246,-0.35466,0.29763,0.27231,-0.30974,0.07302,0.22961,-0.36468,0.08655,0.2327,-0.15574,0.04979,0.29494,-0.20473,0.0307,0.09653,-0.81522,0.03744,0.21406,-0.37905,0.477,0.17122,-0.6357,0.45291
348,3.47,0.19606,-0.60974,1.46214,0.19618,-0.64732,1.21355,0.20467,-0.46582,1.35936,0.19422,-0.43495,1.20695,0.02375,-0.53759,1.42855,-0.06545,-0.37363,1.17965,0.01897,-0.14263,1.11058,-0.0307,-0.15432,1.06725,-0.01951,-0.07372,1.07296,0.37456,-0.55269,1.42802,0.45443,-0.63306,1.11383,0.4206,-0.60976,0.86464,0.46447,-0.65222,0.8743,0.46209,-0.64185,0.80101,0.06082,-0.47015,0.94072,0.32533,-0.45306,0.9454,0.1532,-0.62243,1.04569,0.23928,-0.61825,1.04256,0.04137,-0.55912,0.63822,0.06163,-0.60996,0.45217,0.06461,-0.75399,0.30376,0.1119,-0.8748,0.13757,0.14476,-0.90956,0.18024,0.1842,-0.77311,0.04347,0.35047,-0.42941,0.65189,0.31899,-0.36512,0.4763,0.32293,-0.34808,0.29794,0.27225,-0.30791,0.07268,0.22981,-0.36286,0.08719,0.23164,-0.15427,0.04618,0.29569,-0.20368,0.02924,0.09796,-0.81396,0.03921,0.21476,-0.36998,0.47824,0.1708,-0.61767,0.45198
349,3.48,0.19813,-0.59983,1.46341,0.19727,-0.63672,1.21474,0.20578,-0.45548,1.36123,0.19488,-0.42405,1.20896,0.02529,-0.52803,1.43069,-0.06453,-0.36888,1.17769,0.01773,-0.13914,1.1016,-0.03146,-0.15278,1.0584,-0.02125,-0.07206,1.06138,0.37616,-0.54169,1.42879,0.45537,-0.61351,1.11233,0.42071,-0.58542,0.8638,0.46521,-0.62741,0.87255,0.46261,-0.61547,0.79949,0.06207,-0.45904,0.94202,0.32639,-0.44208,0.94746,0.15366,-0.61148,1.04716,0.23975,-0.60726,1.04427,0.04172,-0.54349,0.63833,0.06078,-0.59219,0.45224,0.06452,-0.74062,0.30842,0.1115,-0.86603,0.14551,0.14541,-0.89858,0.1897,0.18459,-0.77195,0.0441,0.351,-0.41939,0.65337,0.31937,-0.35643,0.47711,0.32332,-0.34223,0.29827,0.27215,-0.30661,0.07247,0.22997,-0.3616,0.08781,0.2305,-0.15327,0.04347,0.29622,-0.20292,0.02846,0.09938,-0.81222,0.04153,0.2155,-0.36126,0.47941,0.17007,-0.59833,0.45097
350,3.49,0.20011,-0.59001,1.46484,0.19831,-0.62631,1.21614,0.20684,-0.44526,1.36324,0.19553,-0.41337,1.21108,0.0268,-0.51853,1.43302,-0.06356,-0.36446,1.17582,0.01623,-0.13624,1.09215,-0.03227,-0.15216,1.04912,-0.02324,-0.07137,1.04904,0.37762,-0.53078,1.42981,0.4563,-0.59378,1.11134,0.42072,-0.56054,0.86357,0.46589,-0.60204,0.87137,0.46302,-0.58842,0.79859,0.06339,-0.4482,0.94357,0.32753,-0.4313,0.94963,0.15428,-0.60082,1.04878,0.24037,-0.59647,1.04608,0.04188,-0.52743,0.63864,0.05981,-0.57363,0.45251,0.06431,-0.72614,0.31334,0.11108,-0.8561,0.15383,0.146,-0.88627,0.19949,0.18474,-0.76996,0.04538,0.35149,-0.4099,0.65481,0.31977,-0.34836,0.47788,0.32366,-0.33707,0.29863,0.27204,-0.30577,0.07236,0.23011,-0.3608,0.0884,0.22938,-0.15261,0.04154,0.29653,-0.2024,0.02814,0.10072,-0.8098,0.04457,0.21622,-0.35305,0.48047,0.16908,-0.57784,0.44989
351,3.5,0.20201,-0.58029,1.4664,0.19935,-0.61609,1.21769,0.20783,-0.43518,1.36532,0.19617,-0.40291,1.21326,0.02827,-0.50913,1.43544,-0.06256,-0.36034,1.17403,0.01449,-0.13398,1.0823,-0.03313,-0.15246,1.0395,-0.02546,-0.0717,1.03603,0.37897,-0.51996,1.43103,0.45724,-0.57397,1.11081,0.42063,-0.53517,0.86399,0.46649,-0.57616,0.87078,0.46329,-0.56074,0.79833,0.06473,-0.43764,0.94533,0.3287,-0.42071,0.95181,0.15507,-0.59042,1.05048,0.24113,-0.58588,1.04794,0.04185,-0.51115,0.63915,0.05878,-0.55444,0.45301,0.06397,-0.71066,0.31847,0.11069,-0.84504,0.16246,0.14654,-0.87274,0.20946,0.18449,-0.76675,0.04747,0.35196,-0.40105,0.65614,0.32022,-0.34097,0.47857,0.32397,-0.33255,0.29897,0.27194,-0.30528,0.07232,0.23025,-0.36036,0.08895,0.22837,-0.15222,0.04021,0.29669,-0.20206,0.0281,0.10186,-0.80642,0.04845,0.21692,-0.34547,0.48138,0.16789,-0.55645,0.44883
352,3.51,0.20384,-0.57069,1.46802,0.20043,-0.60605,1.21933,0.20876,-0.42525,1.36743,0.19679,-0.3927,1.21544,0.0297,-0.49987,1.43789,-0.06152,-0.35648,1.17233,0.01254,-0.13237,1.07209,-0.03405,-0.15366,1.0296,-0.02785,-0.07309,1.02246,0.38022,-0.50924,1.43241,0.45817,-0.55414,1.11072,0.42044,-0.50939,0.86505,0.46697,-0.54986,0.87076,0.46341,-0.53249,0.79872,0.06602,-0.42737,0.94723,0.32986,-0.4103,0.95393,0.15601,-0.58028,1.05222,0.24202,-0.57551,1.0498,0.04164,-0.4948,0.63989,0.05773,-0.53482,0.45376,0.06353,-0.69432,0.32373,0.1104,-0.83291,0.17131,0.14708,-0.85812,0.21948,0.18369,-0.7619,0.05044,0.35242,-0.39283,0.65731,0.32074,-0.33426,0.47913,0.32431,-0.32863,0.29927,0.27189,-0.30508,0.07231,0.2304,-0.36018,0.08947,0.22755,-0.152,0.03933,0.29675,-0.20187,0.0282,0.10269,-0.80177,0.05335,0.21759,-0.33857,0.48215,0.16658,-0.53443,0.44791
353,3.52,0.20559,-0.56121,1.46968,0.20157,-0.59617,1.22103,0.20963,-0.41548,1.36953,0.19739,-0.38271,1.21758,0.03106,-0.49076,1.44029,-0.06043,-0.35282,1.17071,0.0104,-0.13146,1.06155,-0.03504,-0.15572,1.01955,-0.03039,-0.07553,1.00846,0.38137,-0.49861,1.43391,0.45912,-0.53434,1.11104,0.42015,-0.48326,0.86677,0.46732,-0.52321,0.87133,0.46337,-0.50376,0.79979,0.06722,-0.41735,0.94923,0.33098,-0.40008,0.95594,0.15707,-0.57036,1.05395,0.24301,-0.56535,1.05166,0.04128,-0.47855,0.64087,0.0567,-0.5149,0.45478,0.06301,-0.67725,0.32906,0.11028,-0.81977,0.18031,0.1477,-0.84256,0.22941,0.18218,-0.75505,0.05428,0.35289,-0.38519,0.65833,0.32134,-0.32822,0.47955,0.32467,-0.32525,0.29953,0.27189,-0.30508,0.07232,0.23055,-0.36016,0.08997,0.22691,-0.15191,0.03878,0.29676,-0.20177,0.02836,0.10305,-0.79552,0.05936,0.21825,-0.33233,0.48276,0.16524,-0.51206,0.44729
354,3.53,0.20727,-0.55188,1.47136,0.20279,-0.58644,1.22273,0.21044,-0.40587,1.37158,0.19797,-0.37294,1.21966,0.03236,-0.48185,1.4426,-0.05928,-0.3493,1.16916,0.00814,-0.13126,1.05074,-0.03614,-0.15861,1.00943,-0.03303,-0.07904,0.99417,0.38246,-0.48809,1.43548,0.46007,-0.51463,1.11175,0.41976,-0.45687,0.86914,0.46752,-0.49628,0.87249,0.46316,-0.47463,0.80156,0.06828,-0.40755,0.95127,0.33204,-0.39005,0.9578,0.15821,-0.56063,1.05564,0.24406,-0.55542,1.05348,0.04077,-0.46249,0.64212,0.05571,-0.49483,0.45612,0.06245,-0.65957,0.33441,0.11039,-0.80568,0.18935,0.14851,-0.8262,0.23907,0.17984,-0.74596,0.05887,0.35339,-0.37805,0.6592,0.32199,-0.32279,0.47984,0.32506,-0.32234,0.29973,0.27193,-0.30523,0.07234,0.23071,-0.36023,0.09046,0.22646,-0.15189,0.03843,0.29675,-0.20174,0.0285,0.10279,-0.78741,0.06646,0.21892,-0.32667,0.48323,0.16393,-0.48965,0.44712
355,3.54,0.20888,-0.54269,1.47302,0.20409,-0.57685,1.22441,0.2112,-0.39642,1.37357,0.19853,-0.36338,1.22166,0.03359,-0.47314,1.44478,-0.05807,-0.3459,1.16769,0.00578,-0.13182,1.03971,-0.03738,-0.16226,0.99936,-0.03574,-0.08359,0.97973,0.38348,-0.47769,1.43709,0.46102,-0.49503,1.11281,0.41925,-0.43029,0.87218,0.46756,-0.46914,0.87425,0.46277,-0.4452,0.80406,0.06922,-0.39792,0.95332,0.33304,-0.38023,0.95949,0.15936,-0.55105,1.05726,0.24513,-0.54571,1.05526,0.04017,-0.4467,0.64363,0.05473,-0.47471,0.45778,0.06193,-0.64139,0.33971,0.11074,-0.79067,0.1983,0.14961,-0.80912,0.24831,0.17661,-0.73451,0.06402,0.3539,-0.37132,0.65997,0.32269,-0.31791,0.48001,0.32548,-0.31985,0.29987,0.27201,-0.3055,0.07237,0.23086,-0.36035,0.09093,0.22616,-0.15192,0.03822,0.29676,-0.20175,0.02861,0.10183,-0.77729,0.07445,0.21958,-0.3215,0.48357,0.16273,-0.46744,0.44754
356,3.55,0.21043,-0.53362,1.47467,0.20546,-0.5674,1.22606,0.21191,-0.38712,1.3755,0.19906,-0.35399,1.22359,0.03474,-0.46463,1.44681,-0.05678,-0.34257,1.1663,0.00337,-0.13317,1.02851,-0.03879,-0.16664,0.98945,-0.03848,-0.08914,0.96532,0.38445,-0.46744,1.43873,0.46198,-0.47558,1.11422,0.41864,-0.40364,0.87588,0.46743,-0.44186,0.87661,0.4622,-0.41556,0.80731,0.07004,-0.3884,0.95535,0.33398,-0.37062,0.96104,0.1605,-0.54161,1.05882,0.24617,-0.53621,1.05699,0.03948,-0.43117,0.64542,0.05375,-0.45463,0.4598,0.06151,-0.62282,0.34489,0.11134,-0.77479,0.20697,0.15107,-0.79139,0.25691,0.17256,-0.72075,0.06949,0.35444,-0.3649,0.66066,0.32341,-0.31349,0.48009,0.32592,-0.31772,0.29998,0.27213,-0.30583,0.0724,0.231,-0.36049,0.09139,0.22598,-0.15196,0.03809,0.29679,-0.20178,0.02868,0.10014,-0.76514,0.08303,0.22025,-0.31673,0.48382,0.16164,-0.4456,0.4486
357,3.56,0.21193,-0.52467,1.47627,0.20687,-0.55809,1.22767,0.21257,-0.37797,1.37736,0.19958,-0.34477,1.22545,0.0358,-0.45633,1.44868,-0.05543,-0.3393,1.16497,0.00097,-0.13532,1.01723,-0.04037,-0.17169,0.9798,-0.04125,-0.09567,0.9511,0.38538,-0.45734,1.44039,0.46293,-0.4563,1.11594,0.4179,-0.37698,0.88024,0.46713,-0.41451,0.87958,0.46146,-0.38581,0.81132,0.07078,-0.37895,0.95737,0.33488,-0.36123,0.96244,0.16156,-0.53227,1.0603,0.24716,-0.52689,1.05865,0.03874,-0.41586,0.64749,0.05273,-0.43466,0.46219,0.06127,-0.60394,0.3499,0.11214,-0.75805,0.21515,0.15291,-0.77304,0.26467,0.16784,-0.7049,0.07502,0.35498,-0.35874,0.66131,0.32412,-0.30947,0.4801,0.32635,-0.31587,0.30005,0.27226,-0.3062,0.07244,0.23114,-0.36061,0.09183,0.22588,-0.15202,0.03801,0.29684,-0.20183,0.0287,0.09781,-0.75102,0.0918,0.22091,-0.31229,0.484,0.16067,-0.42423,0.45027
358,3.57,0.21336,-0.51583,1.47783,0.2083,-0.5489,1.22923,0.2132,-0.36895,1.37915,0.20008,-0.33568,1.22724,0.03679,-0.44821,1.45038,-0.054,-0.33608,1.1637,-0.00139,-0.13828,1.00595,-0.04214,-0.17738,0.97051,-0.04402,-0.10313,0.93722,0.38625,-0.44741,1.44205,0.46387,-0.43721,1.11797,0.41705,-0.35038,0.88527,0.46666,-0.38718,0.88317,0.46056,-0.35605,0.8161,0.07148,-0.36951,0.95938,0.33576,-0.35205,0.96373,0.16254,-0.52301,1.06174,0.24808,-0.51772,1.06024,0.03797,-0.40073,0.64982,0.05167,-0.41484,0.46492,0.06122,-0.58482,0.35469,0.11308,-0.74046,0.2226,0.15505,-0.75409,0.27141,0.16273,-0.68719,0.08037,0.3555,-0.35277,0.66192,0.32479,-0.30576,0.48007,0.32677,-0.31424,0.30011,0.27241,-0.30658,0.07248,0.23128,-0.36071,0.09224,0.22582,-0.15208,0.03794,0.2969,-0.20187,0.0287,0.09499,-0.73505,0.10035,0.22155,-0.3081,0.48412,0.15978,-0.40333,0.4525
359,3.58,0.21472,-0.50709,1.47934,0.20972,-0.53982,1.23073,0.21379,-0.36006,1.38086,0.2006,-0.32671,1.22898,0.03769,-0.44024,1.45193,-0.05253,-0.33293,1.16246,-0.00369,-0.14205,0.99477,-0.04408,-0.18366,0.96167,-0.04678,-0.11146,0.92384,0.38708,-0.43765,1.44372,0.46479,-0.41834,1.12031,0.4161,-0.32393,0.89097,0.46603,-0.35994,0.88737,0.45953,-0.32636,0.82165,0.07219,-0.36006,0.96137,0.33665,-0.34308,0.96493,0.16341,-0.51381,1.06313,0.2489,-0.50867,1.06175,0.03718,-0.38569,0.65239,0.05055,-0.39521,0.46797,0.06135,-0.5655,0.3592,0.1141,-0.72206,0.22912,0.15737,-0.73457,0.27699,0.15755,-0.6679,0.08531,0.35598,-0.34695,0.66252,0.32542,-0.30229,0.48001,0.32718,-0.31273,0.30016,0.27256,-0.30695,0.07253,0.23143,-0.36077,0.09262,0.22579,-0.15214,0.03789,0.29697,-0.20192,0.02867,0.09192,-0.71736,0.10829,0.22214,-0.30414,0.4842,0.15894,-0.38289,0.45515
360,3.59,0.21602,-0.49845,1.48079,0.21111,-0.53084,1.23215,0.21436,-0.35128,1.38251,0.20115,-0.31785,1.23065,0.03853,-0.43238,1.45333,-0.05102,-0.32989,1.16124,-0.00591,-0.14662,0.9838,-0.04614,-0.19049,0.95335,-0.04953,-0.12062,0.91107,0.38785,-0.42806,1.44539,0.46568,-0.3997,1.12294,0.41504,-0.2977,0.89732,0.46526,-0.33287,0.89219,0.45835,-0.29685,0.82798,0.07295,-0.35058,0.96335,0.33754,-0.3343,0.96606,0.16416,-0.50467,1.0645,0.24963,-0.49972,1.06317,0.03641,-0.37068,0.65515,0.04942,-0.37576,0.47124,0.06164,-0.54602,0.36336,0.11509,-0.70288,0.23451,0.15966,-0.71456,0.28134,0.15264,-0.64723,0.08967,0.35643,-0.34122,0.6631,0.32599,-0.299,0.47993,0.32757,-0.31126,0.30022,0.27271,-0.30729,0.07258,0.23159,-0.3608,0.09299,0.22576,-0.15219,0.03784,0.29705,-0.20197,0.02862,0.08886,-0.69807,0.11528,0.22268,-0.30037,0.48422,0.15811,-0.36284,0.45814
361,3.6,0.21724,-0.48988,1.48215,0.21243,-0.52195,1.2335,0.21491,-0.34259,1.38408,0.20174,-0.30908,1.23225,0.0393,-0.42459,1.45458,-0.0495,-0.32697,1.16002,-0.00802,-0.15194,0.97315,-0.04827,-0.19781,0.9456,-0.05226,-0.13052,0.89905,0.38857,-0.41864,1.44706,0.46654,-0.38134,1.12584,0.4139,-0.27175,0.90432,0.46438,-0.30604,0.89762,0.45704,-0.26761,0.83507,0.07378,-0.34107,0.9653,0.33847,-0.32568,0.96712,0.1648,-0.49558,1.06586,0.25027,-0.49084,1.06451,0.03567,-0.35565,0.65808,0.04834,-0.35648,0.47465,0.06202,-0.52638,0.36708,0.11597,-0.68296,0.23864,0.16174,-0.69411,0.28442,0.14828,-0.62533,0.09335,0.35683,-0.33554,0.66364,0.32651,-0.29582,0.47984,0.32794,-0.30976,0.30027,0.27284,-0.30758,0.07264,0.23176,-0.36078,0.09333,0.22573,-0.15222,0.03778,0.29713,-0.202,0.02858,0.08604,-0.67731,0.12103,0.22315,-0.29677,0.48419,0.15731,-0.34314,0.46135
362,3.61,0.21838,-0.48139,1.48342,0.21368,-0.51314,1.23476,0.21546,-0.33399,1.38556,0.2024,-0.30039,1.23376,0.04002,-0.41684,1.45569,-0.04799,-0.3242,1.15878,-0.01,-0.15799,0.9629,-0.05041,-0.20558,0.93847,-0.05496,-0.1411,0.88784,0.38924,-0.40938,1.44872,0.46736,-0.36327,1.12899,0.41267,-0.24614,0.91191,0.46341,-0.27953,0.90365,0.45562,-0.23873,0.8429,0.07469,-0.33154,0.96721,0.33942,-0.3172,0.96812,0.16534,-0.48653,1.06718,0.25082,-0.48204,1.06575,0.03498,-0.34056,0.66111,0.04737,-0.33737,0.47811,0.06241,-0.50662,0.37029,0.11669,-0.66235,0.24142,0.16344,-0.67334,0.28623,0.14472,-0.6023,0.09626,0.3572,-0.32988,0.66415,0.32696,-0.29271,0.47974,0.32828,-0.3082,0.30032,0.27295,-0.3078,0.07269,0.23194,-0.36071,0.09366,0.22569,-0.15223,0.03772,0.2972,-0.20203,0.02853,0.08363,-0.65515,0.12536,0.22354,-0.29331,0.48412,0.15655,-0.32376,0.46471
363,3.62,0.21943,-0.47296,1.48458,0.21484,-0.5044,1.23591,0.21601,-0.32545,1.38695,0.20313,-0.29177,1.23519,0.04069,-0.40909,1.45666,-0.04649,-0.32161,1.15751,-0.01184,-0.16469,0.95314,-0.05249,-0.21376,0.93198,-0.05761,-0.15229,0.87752,0.38984,-0.40028,1.45037,0.46815,-0.34552,1.13236,0.41136,-0.22095,0.92007,0.46236,-0.2534,0.91025,0.45407,-0.21029,0.85142,0.07569,-0.32199,0.96905,0.3404,-0.30884,0.96903,0.16578,-0.47754,1.06846,0.2513,-0.47329,1.0669,0.03436,-0.32544,0.66419,0.04659,-0.31841,0.48155,0.06276,-0.48672,0.37289,0.11718,-0.64109,0.24282,0.16464,-0.65229,0.2868,0.14208,-0.57822,0.09838,0.35754,-0.32425,0.66459,0.32736,-0.28964,0.47961,0.32859,-0.30656,0.30036,0.27303,-0.30796,0.07273,0.23211,-0.3606,0.09397,0.22565,-0.15222,0.03765,0.29727,-0.20206,0.02848,0.08173,-0.63169,0.12818,0.22387,-0.28995,0.48401,0.15586,-0.30469,0.46816
364,3.63,0.2204,-0.46458,1.48563,0.21589,-0.49573,1.23696,0.21656,-0.31697,1.38822,0.20393,-0.28319,1.2365,0.04132,-0.40132,1.45749,-0.04501,-0.31921,1.15621,-0.01354,-0.17199,0.94393,-0.05444,-0.22227,0.92611,-0.06018,-0.16398,0.86811,0.39038,-0.39132,1.45198,0.46891,-0.32813,1.13591,0.40997,-0.19622,0.92874,0.46124,-0.22772,0.91738,0.45242,-0.18237,0.8606,0.07674,-0.31244,0.97079,0.3414,-0.30059,0.96984,0.16615,-0.4686,1.06969,0.25171,-0.46461,1.06794,0.03383,-0.31032,0.66727,0.04604,-0.2996,0.4849,0.063,-0.4667,0.37483,0.11742,-0.61921,0.24284,0.16529,-0.63101,0.28617,0.14041,-0.55315,0.0997,0.35786,-0.31866,0.66496,0.32772,-0.28656,0.47945,0.32886,-0.30489,0.30037,0.27309,-0.30806,0.07276,0.23228,-0.36046,0.09427,0.2256,-0.15219,0.03758,0.29733,-0.20207,0.02844,0.08036,-0.607,0.12945,0.22414,-0.28666,0.48389,0.15528,-0.28594,0.47165
